,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,pm_acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
90,debug,"('base1', 1)",7,1,top,,,,first,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,debug,"('base1', 1)",18,1,bot,,,,bosh,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,debug,"('base1', 1)",18,1,top,,,,strelt,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,debug,"('base1', 1)",19,1,bot,,,,act,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,debug,"('base1', 1)",11,1,bot,,,,her,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,debug,"('base1', 1)",5,1,top,,,,morgue,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,debug,"('base1', 1)",19,1,bot,,,,ate,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,debug,"('base1', 1)",16,1,bot,,,,last,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,debug,"('base1', 1)",19,1,top,,,,fan,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,debug,"('base1', 1)",11,1,bot,,,,foft,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,debug,"('base1', 1)",10,1,bot,,,,brub,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,debug,"('base1', 1)",7,1,top,,,,gharls,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,debug,"('base1', 1)",7,1,bot,,,,glad,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,debug,"('base1', 1)",13,1,top,,,,shape,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,debug,"('base1', 1)",20,1,top,,,,size,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,debug,"('base1', 1)",6,1,top,,,,breath,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,debug,"('maintain1', 2)",9,10,top,0.0,,,die,coach,tah,meal,cell,lum,wolf,shed,brunds,bild,,,,,,word,word,nonword,word,word,nonword,word,word,nonword,nonword,,,,,,8,8,15,14,10,17,20,2,15,,,,,,,13,17,11,6,14,2,17,1,18,,,,,,,18.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,debug,"('maintain1', 2)",1,1,top,1.0,,,style,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,debug,"('maintain1', 2)",1,8,top,0.0,,,meb,yop,dawn,brief,soup,broop,farm,scheme,,,,,,,,nonword,nonword,word,word,word,nonword,word,word,,,,,,,,14,10,17,11,14,10,4,,,,,,,,,7,19,20,4,13,7,3,,,,,,,,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,debug,"('maintain1', 2)",8,5,bot,0.0,,,meet,few,flipe,yeme,booth,,,,,,,,,,,word,word,nonword,nonword,word,,,,,,,,,,,4,14,4,6,,,,,,,,,,,,19,18,2,11,,,,,,,,,,,,18.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,debug,"('maintain1', 2)",11,3,bot,0.0,,,kad,claim,freeg,,,,,,,,,,,,,nonword,word,nonword,,,,,,,,,,,,,3,13,,,,,,,,,,,,,,1,15,,,,,,,,,,,,,,15.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,debug,"('maintain1', 2)",15,11,bot,1.0,,,rich,dust,track,sock,gathe,joke,bime,shell,crooc,nof,vess,,,,,word,word,word,word,nonword,word,nonword,word,nonword,nonword,nonword,,,,,14,11,4,12,8,1,10,6,19,5,,,,,,6,7,20,9,12,19,7,7,18,15,,,,,,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,debug,"('maintain1', 2)",16,11,top,1.0,,,long,staff,jam,lims,prot,eams,pogs,cruel,migh,swoak,perd,,,,,word,word,word,nonword,nonword,nonword,nonword,word,nonword,nonword,nonword,,,,,1,9,9,3,19,5,12,11,10,16,,,,,,12,11,15,8,7,2,18,8,13,14,,,,,,14.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,debug,"('maintain1', 2)",14,14,top,1.0,,,grol,beer,link,kreen,male,shourge,sick,end,eight,drott,pleck,whap,libs,wourn,,nonword,word,word,nonword,word,nonword,word,word,word,nonword,nonword,nonword,nonword,nonword,,18,5,12,3,12,12,9,20,18,1,1,15,14,,,12,12,17,4,2,4,5,8,13,16,19,16,18,,,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,debug,"('maintain1', 2)",3,3,bot,0.0,,,tratt,kine,quiss,,,,,,,,,,,,,nonword,nonword,nonword,,,,,,,,,,,,,11,16,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,debug,"('maintain1', 2)",5,14,bot,0.0,,,ponk,noot,yabe,voot,simple,floot,sope,sheer,threnth,bare,clean,wish,gid,post,,nonword,nonword,nonword,nonword,word,nonword,nonword,word,nonword,word,word,word,nonword,word,,20,2,14,11,14,1,4,7,16,13,7,20,8,,,14,4,8,1,1,6,6,6,14,17,9,3,14,,,9.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,debug,"('maintain1', 2)",5,12,top,0.0,,,gentle,baze,line,rock,fool,taids,krist,howl,flish,horn,vlet,dress,,,,word,nonword,word,word,word,nonword,nonword,word,nonword,word,nonword,word,,,,8,7,20,9,8,14,19,14,17,18,13,,,,,20,8,6,3,9,7,6,1,13,2,7,,,,,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,debug,"('maintain1', 2)",10,15,bot,0.0,,,gev,bax,choop,fork,bence,mole,fosh,swim,huke,pass,beak,tet,beg,pime,loss,nonword,nonword,nonword,word,nonword,word,nonword,word,nonword,word,word,nonword,word,nonword,word,3,15,14,9,16,1,17,17,8,15,16,4,12,11,,6,18,6,6,7,3,11,2,13,9,13,9,16,19,,19.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,debug,"('maintain1', 2)",6,12,top,1.0,,,lime,curve,soom,joch,drink,night,sack,hec,larn,fast,phine,neeg,,,,word,word,nonword,nonword,word,word,word,nonword,nonword,word,nonword,nonword,,,,3,16,1,11,15,17,11,14,1,16,6,,,,,14,14,15,18,18,3,18,11,17,4,9,,,,,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,debug,"('maintain1', 2)",3,9,top,1.0,,,sketch,roje,fooze,view,whike,nith,shoops,tos,date,,,,,,,word,nonword,nonword,word,nonword,nonword,nonword,nonword,word,,,,,,,4,15,1,2,15,1,8,3,,,,,,,,9,19,11,20,7,8,16,12,,,,,,,,17.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,debug,"('maintain1', 2)",20,15,bot,1.0,,,mad,liffs ,wash,teex,land,pors,nish,base,coom,ramp,five,good,pick,dense,fault,word,nonword,word,nonword,word,nonword,nonword,word,nonword,word,word,word,word,word,word,3,18,3,16,9,2,9,14,8,8,18,8,13,1,,5,2,8,14,5,9,4,5,2,4,10,6,7,20,,3.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,debug,"('maintain1', 2)",10,13,bot,0.0,,,nert,store,friend,frix,south,roil,spoke,pot,ath,mark,thwepes,drill,gef,,,nonword,word,word,nonword,word,nonword,word,word,nonword,word,nonword,word,nonword,,,13,4,7,4,17,20,15,6,16,20,15,5,,,,11,6,14,14,7,5,13,4,8,14,19,2,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,debug,"('maintain1', 2)",1,9,top,1.0,,,woil,hive,flade,stran,bow,brike,shoff,part,oost,,,,,,,nonword,word,nonword,nonword,word,nonword,nonword,word,nonword,,,,,,,6,11,19,8,5,5,3,1,,,,,,,,4,7,4,19,4,12,19,16,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,debug,"('maintain1', 2)",3,10,bot,0.0,,,slipes,white,read,besp,froos,own,shawl,fair,bleeced,paste,,,,,,nonword,word,word,nonword,nonword,word,word,word,nonword,word,,,,,,1,2,9,13,1,17,18,12,11,,,,,,,16,18,17,5,16,8,13,11,4,,,,,,,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,debug,"('maintain1', 2)",4,8,top,1.0,,,cate,live,culs,klud,pair,soul,gell,chens ,,,,,,,,nonword,word,nonword,nonword,word,word,nonword,nonword,,,,,,,,11,14,1,13,1,15,4,,,,,,,,,6,12,8,11,7,9,20,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,debug,"('maintain1', 2)",1,13,top,1.0,,,scare,psounts,verb,mafe,teach,glake,blombed,join,boog,twourse,aim,mind,felt,,,word,nonword,word,nonword,word,nonword,nonword,word,nonword,nonword,word,word,word,,,11,10,5,14,8,11,9,16,13,8,6,1,,,,17,15,4,13,3,4,12,12,2,7,3,16,,,,14.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,debug,"('monitor1', 3)",12,14,top,,,,bramp,art,mims,spare,rur,craut,snop,trin,twands,gnez,thwaned,luck,pude,work,,nonword,word,nonword,word,nonword,nonword,nonword,nonword,nonword,nonword,nonword,word,nonword,word,,1,2,18,16,5,14,16,8,18,10,11,7,12,,,8,18,2,3,14,17,3,20,11,6,16,8,12,,,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,debug,"('monitor1', 3)",17,8,top,,,,tight,nace,vute,birth,kill,tain,grat,melt,,,,,,,,word,nonword,nonword,word,word,nonword,nonword,word,,,,,,,,10,2,2,5,11,3,17,,,,,,,,,4,20,3,19,4,1,17,,,,,,,,,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,debug,"('monitor1', 3)",4,12,top,,,,rate,foof,waids,shot,bedge,him,zrud,tep,toph,tere,wet,tond,,,,word,nonword,nonword,word,nonword,word,nonword,nonword,nonword,nonword,word,nonword,,,,16,10,8,5,19,11,2,9,10,1,4,,,,,11,6,1,7,5,14,11,1,1,16,4,,,,,17.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,debug,"('monitor1', 3)",14,11,top,,,,blixe,thwoute,groon,verse,great,uncle,gain,hoff,trash,plate,kajs,,,,,nonword,nonword,nonword,word,word,word,word,nonword,word,word,nonword,,,,,11,20,11,12,8,1,18,1,11,14,,,,,,2,13,3,4,4,11,11,16,17,14,,,,,,3.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,debug,"('monitor1', 3)",11,12,top,,,,love,treep,judge,klume,black,boofs,bribe,hot,labe,flupp,doop,gax,,,,word,nonword,word,nonword,word,nonword,word,word,nonword,nonword,nonword,nonword,,,,12,20,15,5,18,4,13,17,14,2,11,,,,,18,5,10,14,6,12,6,10,10,9,11,,,,,7.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,debug,"('monitor1', 3)",12,15,bot,,,,off,weak,ripe,vim,count,hep,graists,hoosh,slap,waj,knebe,ceb,storm,steal,babe,word,word,word,nonword,word,nonword,nonword,nonword,word,nonword,nonword,nonword,word,word,word,17,11,11,3,18,8,6,15,4,15,4,18,4,12,,2,10,5,7,13,4,15,2,5,2,5,5,9,12,,6.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,debug,"('monitor1', 3)",16,13,top,,,,bang,being,hump,front,kosh,most,air,pause,cook,screeks,breb,zeef,cope,,,word,word,word,word,nonword,word,word,word,word,nonword,nonword,nonword,word,,,13,6,10,14,2,7,12,11,10,11,1,16,,,,7,10,15,10,7,4,13,14,12,14,12,16,,,,11.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,debug,"('monitor1', 3)",3,7,bot,,,,slip,map,dob,fine,threw,wode,troke,,,,,,,,,word,word,nonword,word,word,nonword,nonword,,,,,,,,,12,16,18,8,14,3,,,,,,,,,,19,18,16,15,13,3,,,,,,,,,,10.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,debug,"('monitor1', 3)",5,9,top,,,,larl,tough,slice,wob,whuke,creen,teeth,block,fall,,,,,,,nonword,word,word,nonword,nonword,nonword,word,word,word,,,,,,,4,15,20,14,10,4,15,5,,,,,,,,16,7,1,19,12,7,7,5,,,,,,,,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,debug,"('monitor1', 3)",15,10,top,,,,frive,tack,park,burf,fence,rush,spap,clash,foff,east,,,,,,nonword,word,word,nonword,word,word,nonword,word,nonword,word,,,,,,13,18,10,1,1,4,9,13,15,,,,,,,7,10,18,16,20,16,1,7,15,,,,,,,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,debug,"('monitor1', 3)",11,15,top,,,,awn ,sell,deev,sheck,spite,woc,noun,fact,pefs,warmth,gome,trath,fear,song,cash,nonword,word,nonword,nonword,word,nonword,word,word,nonword,word,nonword,nonword,word,word,word,16,20,5,15,12,7,20,10,19,7,12,15,19,11,,18,8,8,12,19,14,19,17,18,13,19,7,13,11,,20.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,debug,"('monitor1', 3)",4,8,bot,,,,hene,thig,foin,yide,sest,drote,age,jaw,,,,,,,,nonword,nonword,nonword,nonword,nonword,nonword,word,word,,,,,,,,12,2,13,9,7,6,4,,,,,,,,,6,16,19,8,15,19,4,,,,,,,,,17.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,debug,"('monitor1', 3)",11,10,top,,,,wide,nine,swift,tir,chart,tofe,hibe,faz,page,goot,,,,,,word,word,word,nonword,word,nonword,nonword,nonword,word,nonword,,,,,,7,1,19,18,1,18,13,3,11,,,,,,,5,10,1,14,9,4,16,9,11,,,,,,,6.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,debug,"('monitor1', 3)",3,6,top,,,,trab,glat,life,nomk,call,frabe,,,,,,,,,,nonword,nonword,word,nonword,word,nonword,,,,,,,,,,1,1,13,19,3,,,,,,,,,,,4,12,11,11,3,,,,,,,,,,,12.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,debug,"('monitor1', 3)",11,14,top,,,,nal,stay,hibs,reg,born,stick,toof,name,cure,soll,brick,trial,vlump,wamp,,nonword,word,nonword,nonword,word,word,nonword,word,word,nonword,word,word,nonword,nonword,,18,10,13,3,10,8,18,10,7,7,10,12,11,,,13,14,1,1,2,16,10,9,20,17,9,3,11,,,6.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,debug,"('monitor1', 3)",18,9,top,,,,mail,blew,both,huv,holf,moom,hime,toad,patch,,,,,,,word,word,word,nonword,nonword,nonword,nonword,word,word,,,,,,,11,10,17,11,12,7,7,18,,,,,,,,19,4,6,20,17,5,14,18,,,,,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,debug,"('monitor1', 3)",11,2,bot,,,,reep,lunch,,,,,,,,,,,,,,nonword,word,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,debug,"('monitor1', 3)",18,3,top,,,,bunch,sleeve,shoge,,,,,,,,,,,,,word,word,nonword,,,,,,,,,,,,,4,18,,,,,,,,,,,,,,11,18,,,,,,,,,,,,,,20.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,debug,"('monitor1', 3)",8,13,top,,,,guide,lack,braj,spot,bright,pet,moke,slan,bis,peer,self,prime,pit,,,word,word,nonword,word,word,word,nonword,nonword,nonword,word,word,word,word,,,14,2,1,12,4,14,18,3,1,19,20,8,,,,13,3,15,16,17,17,20,16,2,15,2,8,,,,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,debug,"('monitor1', 3)",18,11,top,,,,ipe,old,femk,hope,geef,cross,lomk,bear,float,reach,sign,,,,,nonword,word,nonword,word,nonword,word,nonword,word,word,word,word,,,,,11,11,9,10,19,7,6,20,11,18,,,,,,16,13,12,19,7,20,19,5,6,18,,,,,,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,debug,"('mnm1', 4)",9,9,bot,,,,thim,make,laugh,fare,samp,win,boast,low,paf,,,,,,,nonword,word,word,word,nonword,word,word,word,nonword,,,,,,,17,17,12,7,12,13,5,18,,,,,,,,4,7,20,5,7,16,13,9,,,,,,,,17.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,debug,"('mnm1', 4)",16,14,bot,,,,least,pour,choir,lik,losh,root,cart,worm,branch,varse,plain,sad,clue,scoon,,word,word,word,nonword,nonword,word,word,word,word,nonword,word,word,word,nonword,,20,8,12,13,4,4,9,6,20,10,9,18,19,,,3,3,10,17,9,20,12,13,10,15,4,6,16,,,14.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,debug,"('mnm1', 4)",4,2,top,,,,kat,goke,,,,,,,,,,,,,,nonword,nonword,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,debug,"('mnm1', 4)",17,2,top,,,,gove,links,,,,,,,,,,,,,,nonword,word,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,debug,"('mnm1', 4)",13,6,bot,,,,skreed,shoop,made,teeb,pain,strength,,,,,,,,,,nonword,nonword,word,nonword,word,word,,,,,,,,,,8,15,1,10,4,,,,,,,,,,,15,19,3,20,13,,,,,,,,,,,17.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,debug,"('mnm1', 4)",18,14,top,,,,cleak,zose,dibe,dive,zath,yug,ton,west,pint,hix,wras,vom,lids,pseew,,nonword,nonword,nonword,word,nonword,nonword,word,word,word,nonword,nonword,nonword,nonword,nonword,,8,3,12,12,15,17,8,5,17,13,17,5,18,,,16,7,13,4,13,11,1,20,15,19,13,1,3,,,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,debug,"('mnm1', 4)",6,13,bot,,,,scrinch,news,vose,leez,bill,gherves,gem,poosh,thwold,trip,peace,kind,four,,,nonword,word,nonword,nonword,word,nonword,word,nonword,nonword,word,word,word,word,,,17,18,2,2,10,7,10,18,5,19,20,19,,,,13,8,13,19,18,14,13,16,20,13,18,6,,,,7.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,debug,"('mnm1', 4)",8,3,top,,,,tie,none,lie,,,,,,,,,,,,,word,word,word,,,,,,,,,,,,,19,8,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,debug,"('mnm1', 4)",5,10,top,,,,deep,tube,soad,grown,brap,guest,hand,down,frime,type,,,,,,word,word,nonword,word,nonword,word,word,word,nonword,word,,,,,,6,11,6,13,4,19,2,16,5,,,,,,,10,8,15,8,16,1,8,2,19,,,,,,,20.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,debug,"('mnm1', 4)",19,8,top,,,,soan,loge,little,grush,veev,street,dweach,speak,,,,,,,,nonword,nonword,word,nonword,nonword,word,nonword,word,,,,,,,,11,10,3,17,5,12,19,,,,,,,,,6,3,11,16,8,3,8,,,,,,,,,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,debug,"('mnm1', 4)",12,15,bot,,,,div,woop,fafe,treez,pludd,pen,veep,dance,zobs,bank,truth,vote,igs,week,whole,nonword,nonword,nonword,nonword,nonword,word,nonword,word,nonword,word,word,word,nonword,word,word,10,13,16,14,17,11,1,11,5,6,13,3,16,1,,2,18,4,2,16,17,14,16,19,3,16,1,3,12,,3.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,debug,"('mnm1', 4)",6,10,top,,,,lock,splaides,frosh,yoge,waye,sea,praise,dake,dif,trame,,,,,,word,nonword,nonword,nonword,nonword,word,word,nonword,nonword,nonword,,,,,,7,20,4,7,1,19,2,12,6,,,,,,,9,12,17,5,5,12,15,3,1,,,,,,,20.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,debug,"('mnm1', 4)",7,12,top,,,,deal,vamg,bit,new,psop,tape,gawn,lale,van,maff,hell,stives,,,,word,nonword,word,word,nonword,word,nonword,nonword,word,nonword,word,nonword,,,,2,15,5,8,18,9,16,3,14,18,7,,,,,9,2,1,18,5,19,2,18,5,13,18,,,,,5.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,debug,"('mnm1', 4)",9,15,top,,,,rit,gold,lung,rare,rund,sead ,leem,thams,half,nash,mine,trend,kleex,mog,prame,nonword,word,word,word,nonword,nonword,nonword,nonword,word,nonword,word,word,nonword,nonword,nonword,11,16,11,2,16,11,15,17,3,17,2,7,4,9,,6,4,3,3,10,17,20,12,12,3,11,14,1,7,,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,debug,"('mnm1', 4)",20,11,top,,,,trose,jond,yix,crowd,cheshed,blop,trust,treem,gone,left,grafe,,,,,nonword,nonword,nonword,word,nonword,nonword,word,nonword,word,word,nonword,,,,,5,14,2,17,10,17,6,11,12,20,,,,,,8,6,19,5,3,5,5,5,8,15,,,,,,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,debug,"('mnm1', 4)",2,9,top,,,,saw,build,knunds,scroods,safe,hunt,men,screep,wrote,,,,,,,word,word,nonword,nonword,word,word,word,nonword,word,,,,,,,7,3,9,1,10,16,4,2,,,,,,,,6,1,19,19,17,12,1,7,,,,,,,,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
