,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,pm_acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
77,s001,"('base1', 1)",4,1,bot,,,,floog,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,14.0,"['2', 0.5561618804931641]",0.5561618804931641,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,s001,"('base1', 1)",15,1,top,,,,mog,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,"['2', 0.5972809791564941]",0.5972809791564941,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,s001,"('base1', 1)",9,1,top,,,,weth,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,"['2', 0.5999050140380859]",0.5999050140380859,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,s001,"('base1', 1)",12,1,top,,,,yeme,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,"['2', 0.5682220458984375]",0.5682220458984375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,s001,"('base1', 1)",1,1,bot,,,,strain,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,12.0,"['1', 0.6189641952514648]",0.6189641952514648,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,s001,"('base1', 1)",3,1,top,,,,sleeve,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,12.0,"['1', 0.5579869747161865]",0.5579869747161865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,s001,"('base1', 1)",5,1,top,,,,thought,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.0,"['1', 0.5701818466186523]",0.5701818466186523,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,s001,"('base1', 1)",3,1,top,,,,crank,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,5.0,"['1', 0.45973801612854004]",0.45973801612854004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,s001,"('base1', 1)",13,1,bot,,,,mole,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,"['1', 0.7146701812744141]",0.7146701812744141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,s001,"('base1', 1)",12,1,bot,,,,brunds,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,18.0,"['2', 0.6539201736450195]",0.6539201736450195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,s001,"('base1', 1)",11,1,top,,,,phote,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,19.0,"['2', 0.6726782321929932]",0.6726782321929932,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,s001,"('base1', 1)",17,1,bot,,,,best,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,"['1', 0.6184630393981934]",0.6184630393981934,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,s001,"('base1', 1)",20,1,top,,,,sing,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,11.0,"['1', 0.5334358215332031]",0.5334358215332031,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,s001,"('base1', 1)",1,1,top,,,,coarse,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,19.0,"['1', 0.49689292907714844]",0.49689292907714844,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,s001,"('base1', 1)",6,1,top,,,,thim,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,"['2', 0.6835691928863525]",0.6835691928863525,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,s001,"('base1', 1)",3,1,bot,,,,may,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.0,"['1', 0.54988694190979]",0.54988694190979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,s001,"('base1', 1)",5,1,bot,,,,palt,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,9.0,"['2', 0.6876459121704102]",0.6876459121704102,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,s001,"('base1', 1)",3,1,bot,,,,mine,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,8.0,"['1', 0.6196541786193848]",0.6196541786193848,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,s001,"('base1', 1)",20,1,bot,,,,grace,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,"['1', 0.5243740081787109]",0.5243740081787109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,s001,"('base1', 1)",13,1,bot,,,,hall,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14.0,"['1', 0.5654609203338623]",0.5654609203338623,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,s001,"('base1', 1)",20,1,bot,,,,whid,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,7.0,"['2', 0.7846651077270508]",0.7846651077270508,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,s001,"('base1', 1)",3,1,bot,,,,lunch,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,3.0,"['1', 0.6051161289215088]",0.6051161289215088,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,s001,"('base1', 1)",7,1,bot,,,,ramp,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,10.0,"['1', 0.8254070281982422]",0.8254070281982422,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,s001,"('base1', 1)",5,1,bot,,,,shoff,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,15.0,"['2', 1.0772011280059814]",1.0772011280059814,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,s001,"('base1', 1)",14,1,top,,,,gulk,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,"['2', 0.6816630363464355]",0.6816630363464355,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,s001,"('base1', 1)",10,1,bot,,,,glush,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,18.0,"['2', 0.6271028518676758]",0.6271028518676758,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,s001,"('base1', 1)",14,1,top,,,,vup,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,17.0,"['2', 0.526879072189331]",0.526879072189331,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,s001,"('base1', 1)",8,1,top,,,,rik,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,16.0,"['2', 0.8021929264068604]",0.8021929264068604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,s001,"('base1', 1)",8,1,top,,,,trash,,,,,,,,,,,,,,,word,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,16.0,"['1', 0.6703200340270996]",0.6703200340270996,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,s001,"('maintain1', 2)",12,3,bot,0.0,,1,scene,job,tutt,,,,,,,,,,,,,word,word,nonword,,,,,,,,,,,,,11,1,,,,,,,,,,,,,,20,19,,,,,,,,,,,,,,2.0,9.0,"['1', 0.7612760066986084]",0.7612760066986084,1,"['1', 1.09089994430542]",1.09089994430542,1,"['4', 0.9731481075286865]",0.9731481075286865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,s001,"('maintain1', 2)",7,8,bot,0.0,,1,glipe,voice,roje,sea,dack,risk,borm,glep,,,,,,,,nonword,word,nonword,word,nonword,word,nonword,nonword,,,,,,,,16,9,4,1,17,1,15,,,,,,,,,4,5,15,17,10,13,10,,,,,,,,,16.0,5.0,"['2', 1.0167529582977295]",1.0167529582977295,1,"['1', 0.7795450687408447]",0.7795450687408447,1,"['2', 0.8561010360717773]",0.8561010360717773,1,"['1', 0.7470450401306152]",0.7470450401306152,1,"['2', 1.5994391441345215]",1.5994391441345215,1,"['1', 0.6907470226287842]",0.6907470226287842,1,"['2', 1.0545430183410645]",1.0545430183410645,1,"['4', 0.9385831356048584]",0.9385831356048584,1,,,,,,,,,,,,,,,,,,,,,
108,s001,"('maintain1', 2)",11,11,bot,1.0,,1,each,wront,view,little,dead,cast,trace,stand,tax,pain,wrike,,,,,word,nonword,word,word,word,word,word,word,word,word,nonword,,,,,5,9,4,20,18,17,16,9,7,3,,,,,,19,16,17,10,10,16,13,16,10,11,,,,,,18.0,9.0,"['1', 0.8948659896850586]",0.8948659896850586,1,"['2', 0.8513989448547363]",0.8513989448547363,1,"['1', 0.6393530368804932]",0.6393530368804932,1,"['1', 0.7401978969573975]",0.7401978969573975,1,"['1', 0.8885979652404785]",0.8885979652404785,1,"['1', 0.6124498844146729]",0.6124498844146729,1,"['1', 1.361011028289795]",1.361011028289795,1,"['1', 0.7423141002655029]",0.7423141002655029,1,"['1', 0.7867820262908936]",0.7867820262908936,1,"['1', 0.6708650588989258]",0.6708650588989258,1,"['3', 1.5138521194458008]",1.5138521194458008,1,,,,,,,,,,,,
109,s001,"('maintain1', 2)",7,13,top,1.0,,1,food,claim,yug,flupp,desk,frink,case,def,frank,dawn,us,zonn,gnebe,,,word,word,nonword,nonword,word,nonword,word,nonword,word,word,word,nonword,nonword,,,9,1,12,6,5,10,8,6,16,17,19,7,,,,16,12,10,11,6,8,1,10,19,5,5,1,,,,17.0,18.0,"['1', 0.8549630641937256]",0.8549630641937256,1,"['1', 0.7629790306091309]",0.7629790306091309,1,"['2', 0.6681168079376221]",0.6681168079376221,1,"['1', 1.13680100440979]",1.13680100440979,0,"['1', 1.0121009349822998]",1.0121009349822998,1,"['2', 0.6392807960510254]",0.6392807960510254,1,"['1', 0.9069352149963379]",0.9069352149963379,1,"['2', 0.8954169750213623]",0.8954169750213623,1,"['1', 0.8918468952178955]",0.8918468952178955,1,"['1', 1.0214989185333252]",1.0214989185333252,1,"['1', 1.20786714553833]",1.20786714553833,1,"['2', 1.4844269752502441]",1.4844269752502441,1,"['3', 1.2792630195617676]",1.2792630195617676,1,,,,,,
110,s001,"('maintain1', 2)",18,14,bot,0.0,,1,free,hig,fosh,tense,klume,firm,wave,boge,grokk,smart,rhoothed,threw,curve,viff,,word,nonword,nonword,word,nonword,word,word,nonword,nonword,word,nonword,word,word,nonword,,11,14,7,7,20,6,6,10,15,1,4,20,3,,,9,2,11,2,14,13,14,19,9,13,3,3,9,,,16.0,17.0,"['1', 0.6273648738861084]",0.6273648738861084,1,"['1', 0.9416539669036865]",0.9416539669036865,0,"['2', 0.9295449256896973]",0.9295449256896973,1,"['1', 0.8139951229095459]",0.8139951229095459,1,"['2', 0.5702450275421143]",0.5702450275421143,1,"['1', 0.7011909484863281]",0.7011909484863281,1,"['1', 0.8638041019439697]",0.8638041019439697,1,"['2', 0.6439261436462402]",0.6439261436462402,1,"['2', 1.319687843322754]",1.319687843322754,1,"['1', 0.676577091217041]",0.676577091217041,1,"['2', 0.6131811141967773]",0.6131811141967773,1,"['1', 0.5775768756866455]",0.5775768756866455,1,"['1', 0.5822699069976807]",0.5822699069976807,1,"['4', 1.1304340362548828]",1.1304340362548828,1,,,
111,s001,"('maintain1', 2)",2,12,top,1.0,,0,ath,foff,sound,thrurched,slide,right,last,han,geep,ship,far,zipe,,,,nonword,nonword,word,nonword,word,word,word,nonword,nonword,word,word,nonword,,,,15,4,1,17,5,16,11,14,6,13,2,,,,,14,9,12,20,8,20,18,1,13,10,13,,,,,12.0,17.0,"['2', 1.1649949550628662]",1.1649949550628662,1,"['2', 0.8252909183502197]",0.8252909183502197,1,"['1', 0.5978529453277588]",0.5978529453277588,1,"['2', 1.1221580505371094]",1.1221580505371094,1,"['2', 1.1826419830322266]",1.1826419830322266,0,"['1', 0.8662548065185547]",0.8662548065185547,1,"['1', 1.0611991882324219]",1.0611991882324219,1,"['1', 0.824537992477417]",0.824537992477417,0,"['2', 0.6767189502716064]",0.6767189502716064,1,"['1', 1.0573348999023438]",1.0573348999023438,1,"['1', 1.6775171756744385]",1.6775171756744385,1,"['4', 1.107001781463623]",1.107001781463623,0,,,,,,,,,
112,s001,"('maintain1', 2)",16,5,top,1.0,,1,dibe,smigh,gick,kib,blive,,,,,,,,,,,nonword,nonword,nonword,nonword,nonword,,,,,,,,,,,3,17,12,16,,,,,,,,,,,,13,11,1,9,,,,,,,,,,,,2.0,5.0,"['2', 0.863001823425293]",0.863001823425293,1,"['2', 0.8510870933532715]",0.8510870933532715,1,"['2', 0.599855899810791]",0.599855899810791,1,"['2', 1.4199841022491455]",1.4199841022491455,1,"['3', 1.0574471950531006]",1.0574471950531006,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,s001,"('maintain1', 2)",20,13,top,0.0,,1,bail,fuel,besh,thwold,stick,foul,late,theme,lerk,dusk,deal,note,wife,,,word,word,nonword,nonword,word,word,word,word,nonword,word,word,word,word,,,11,4,16,11,7,6,13,14,12,19,1,8,,,,19,13,4,12,4,5,10,2,13,7,13,6,,,,14.0,17.0,"['1', 0.8858602046966553]",0.8858602046966553,1,"['1', 1.2166211605072021]",1.2166211605072021,1,"['2', 0.9484429359436035]",0.9484429359436035,1,"['2', 0.5769250392913818]",0.5769250392913818,1,"['1', 0.7497179508209229]",0.7497179508209229,1,"['1', 0.7603819370269775]",0.7603819370269775,1,"['1', 0.7474901676177979]",0.7474901676177979,1,"['1', 0.7737290859222412]",0.7737290859222412,1,"['2', 0.992048978805542]",0.992048978805542,1,"['1', 0.7478220462799072]",0.7478220462799072,1,"['1', 0.943579912185669]",0.943579912185669,1,"['1', 1.7466020584106445]",1.7466020584106445,1,"['4', 1.374988079071045]",1.374988079071045,1,,,,,,
114,s001,"('maintain1', 2)",15,7,top,1.0,,1,toof,plunge,wash,shoops,keme,store,bife,,,,,,,,,nonword,word,word,nonword,nonword,word,nonword,,,,,,,,,4,9,12,17,1,15,,,,,,,,,,10,16,2,13,12,5,,,,,,,,,,4.0,13.0,"['2', 0.7910730838775635]",0.7910730838775635,1,"['2', 0.650486946105957]",0.650486946105957,0,"['1', 0.5482668876647949]",0.5482668876647949,1,"['2', 0.9195671081542969]",0.9195671081542969,1,"['2', 1.1950249671936035]",1.1950249671936035,1,"['1', 1.4711918830871582]",1.4711918830871582,1,"['3', 1.362610101699829]",1.362610101699829,1,,,,,,,,,,,,,,,,,,,,,,,,
115,s001,"('maintain1', 2)",8,12,bot,0.0,,1,teez,sob,save,swim,tuv,snow,frost,die,det,frabe,fripe,div,,,,nonword,word,word,word,nonword,word,word,word,nonword,nonword,nonword,nonword,,,,16,12,20,6,15,16,10,5,19,12,11,,,,,11,3,1,15,12,2,12,13,20,13,2,,,,,1.0,13.0,"['2', 0.783336877822876]",0.783336877822876,1,"['2', 1.0587949752807617]",1.0587949752807617,0,"['1', 0.621891975402832]",0.621891975402832,1,"['1', 0.6089131832122803]",0.6089131832122803,1,"['2', 1.1896870136260986]",1.1896870136260986,1,"['1', 1.9536118507385254]",1.9536118507385254,1,"['1', 1.0150301456451416]",1.0150301456451416,1,"['1', 0.5313501358032227]",0.5313501358032227,1,"['2', 0.9520750045776367]",0.9520750045776367,1,"['2', 1.3154339790344238]",1.3154339790344238,1,"['2', 1.0079810619354248]",1.0079810619354248,1,"['4', 1.0601859092712402]",1.0601859092712402,1,,,,,,,,,
116,s001,"('maintain1', 2)",18,10,bot,1.0,,0,mabe,zove,freeze,vamg,grol,saf,huke,beel,foop,hime,,,,,,nonword,nonword,word,nonword,nonword,nonword,nonword,nonword,nonword,nonword,,,,,,13,20,12,3,3,15,8,7,1,,,,,,,6,4,17,5,1,12,20,2,18,,,,,,,17.0,11.0,"['2', 0.8958070278167725]",0.8958070278167725,1,"['2', 0.619163990020752]",0.619163990020752,1,"['1', 0.7758529186248779]",0.7758529186248779,1,"['2', 0.8600709438323975]",0.8600709438323975,1,"['2', 0.6807718276977539]",0.6807718276977539,1,"['2', 1.3410470485687256]",1.3410470485687256,1,"['2', 0.7143921852111816]",0.7143921852111816,1,"['2', 1.2064979076385498]",1.2064979076385498,1,"['2', 0.9460999965667725]",0.9460999965667725,1,"['4', 1.6144559383392334]",1.6144559383392334,0,,,,,,,,,,,,,,,
117,s001,"('maintain1', 2)",13,5,bot,1.0,,1,green,wall,fruit,trame,nim,,,,,,,,,,,word,word,word,nonword,nonword,,,,,,,,,,,6,9,15,16,,,,,,,,,,,,2,10,17,13,,,,,,,,,,,,17.0,20.0,"['1', 0.860375165939331]",0.860375165939331,1,"['1', 0.77640700340271]",0.77640700340271,1,"['1', 0.6246039867401123]",0.6246039867401123,1,"['2', 0.9229049682617188]",0.9229049682617188,1,"['3', 1.270555019378662]",1.270555019378662,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,s001,"('maintain1', 2)",4,9,top,0.0,,1,grak,hunt,kire,help,edge,pime,whap,reep,cure,,,,,,,nonword,word,nonword,word,word,nonword,nonword,nonword,word,,,,,,,9,13,14,8,1,17,12,11,,,,,,,,7,18,7,10,7,15,3,20,,,,,,,,1.0,5.0,"['2', 0.768977165222168]",0.768977165222168,1,"['1', 1.2110121250152588]",1.2110121250152588,1,"['2', 1.5252301692962646]",1.5252301692962646,1,"['1', 1.0092549324035645]",1.0092549324035645,1,"['1', 1.6287870407104492]",1.6287870407104492,1,"['2', 0.9382271766662598]",0.9382271766662598,1,"['2', 1.109490156173706]",1.109490156173706,1,"['2', 0.5265920162200928]",0.5265920162200928,1,"['4', 1.2142829895019531]",1.2142829895019531,1,,,,,,,,,,,,,,,,,,
119,s001,"('maintain1', 2)",1,11,top,0.0,,1,uncle,strength,plife,bite,bramp,shawl,come,wame,creef,bet,door,,,,,word,word,nonword,word,nonword,word,word,nonword,nonword,word,word,,,,,15,12,6,8,9,14,17,3,9,6,,,,,,7,3,4,12,16,17,18,14,19,10,,,,,,14.0,3.0,"['1', 0.9629149436950684]",0.9629149436950684,1,"['1', 0.7911660671234131]",0.7911660671234131,1,"['2', 0.8755009174346924]",0.8755009174346924,1,"['1', 1.4623057842254639]",1.4623057842254639,1,"['2', 0.7152769565582275]",0.7152769565582275,1,"['1', 1.0944271087646484]",1.0944271087646484,1,"['1', 0.8505380153656006]",0.8505380153656006,1,"['2', 0.7031040191650391]",0.7031040191650391,1,"['2', 0.7795679569244385]",0.7795679569244385,1,"['2', 0.9344191551208496]",0.9344191551208496,0,"['4', 1.034924030303955]",1.034924030303955,1,,,,,,,,,,,,
120,s001,"('maintain1', 2)",1,9,top,1.0,,0,wob,make,wof,foost,peath,gip,yid,small,court,,,,,,,nonword,word,nonword,nonword,nonword,nonword,nonword,word,word,,,,,,,17,15,6,5,8,2,15,1,,,,,,,,20,12,10,8,6,12,18,13,,,,,,,,12.0,19.0,"['2', 0.8312091827392578]",0.8312091827392578,1,"['1', 1.0670921802520752]",1.0670921802520752,1,"['2', 0.7040519714355469]",0.7040519714355469,1,"['2', 0.7642319202423096]",0.7642319202423096,1,"['2', 1.167128086090088]",1.167128086090088,1,"['2', 0.8838391304016113]",0.8838391304016113,1,"['2', 0.6306428909301758]",0.6306428909301758,1,"['1', 0.7054901123046875]",0.7054901123046875,1,"['4', 1.4766249656677246]",1.4766249656677246,0,,,,,,,,,,,,,,,,,,
121,s001,"('maintain1', 2)",14,10,bot,1.0,,1,fash,braj,ched,lix,meef,nomk,hog,lean,sape,vreek,,,,,,nonword,nonword,nonword,nonword,nonword,nonword,word,word,nonword,nonword,,,,,,11,1,20,10,16,5,6,17,12,,,,,,,3,18,11,7,1,4,1,5,14,,,,,,,3.0,20.0,"['2', 0.6576528549194336]",0.6576528549194336,1,"['2', 1.0202209949493408]",1.0202209949493408,1,"['2', 1.6327121257781982]",1.6327121257781982,1,"['2', 1.0037651062011719]",1.0037651062011719,1,"['2', 0.5434889793395996]",0.5434889793395996,1,"['2', 0.794849157333374]",0.794849157333374,1,"['1', 0.9735860824584961]",0.9735860824584961,1,"['1', 1.1295530796051025]",1.1295530796051025,1,"['2', 0.7972240447998047]",0.7972240447998047,1,"['3', 1.2773561477661133]",1.2773561477661133,1,,,,,,,,,,,,,,,
122,s001,"('maintain1', 2)",14,15,top,0.0,,1,boofs,give,aim,scheme,fraud,teed,grood,vrade,drim,hir,site,tesh,block,show,veech,nonword,word,word,word,word,nonword,nonword,nonword,nonword,nonword,word,nonword,word,word,nonword,12,8,13,5,18,4,11,6,2,10,2,7,20,12,,6,17,12,20,9,18,2,17,13,5,12,13,13,9,,20.0,1.0,"['2', 0.9606120586395264]",0.9606120586395264,1,"['1', 1.0928890705108643]",1.0928890705108643,1,"['1', 0.78460693359375]",0.78460693359375,1,"['1', 0.860037088394165]",0.860037088394165,1,"['1', 0.742764949798584]",0.742764949798584,1,"['2', 0.9818880558013916]",0.9818880558013916,1,"['2', 0.9855649471282959]",0.9855649471282959,1,"['2', 0.7560818195343018]",0.7560818195343018,1,"['2', 1.1515858173370361]",1.1515858173370361,1,"['2', 0.7000350952148438]",0.7000350952148438,1,"['1', 0.8239700794219971]",0.8239700794219971,1,"['2', 0.6603009700775146]",0.6603009700775146,1,"['1', 0.800246000289917]",0.800246000289917,1,"['1', 0.7804620265960693]",0.7804620265960693,1,"['4', 0.9289929866790771]",0.9289929866790771,1
123,s001,"('maintain1', 2)",7,14,bot,0.0,,1,bov,foot,patch,sead ,jaw,grown,frive,waist,hoosh,front,treat,wog,thas,tin,,nonword,word,word,nonword,word,word,nonword,word,nonword,word,word,nonword,nonword,word,,3,2,4,16,6,12,1,4,3,19,11,3,13,,,14,15,19,5,19,3,19,15,9,3,16,20,6,,,9.0,13.0,"['2', 0.6936020851135254]",0.6936020851135254,1,"['1', 0.6077098846435547]",0.6077098846435547,1,"['1', 1.1068041324615479]",1.1068041324615479,1,"['2', 0.6304960250854492]",0.6304960250854492,1,"['1', 0.6182329654693604]",0.6182329654693604,1,"['1', 0.5749328136444092]",0.5749328136444092,1,"['1', 0.6992769241333008]",0.6992769241333008,0,"['1', 0.606468915939331]",0.606468915939331,1,"['2', 1.2824819087982178]",1.2824819087982178,1,"['1', 0.7839999198913574]",0.7839999198913574,1,"['1', 0.7481341361999512]",0.7481341361999512,1,"['2', 1.3364489078521729]",1.3364489078521729,1,"['2', 0.6857120990753174]",0.6857120990753174,1,"['4', 1.2261989116668701]",1.2261989116668701,1,,,
124,s001,"('maintain1', 2)",10,8,top,1.0,,0,creen,sweet,jond,wet,whook,crain,wolf,velks,,,,,,,,nonword,word,nonword,word,nonword,nonword,word,nonword,,,,,,,,18,9,15,20,16,4,10,,,,,,,,,1,16,3,16,8,15,8,,,,,,,,,19.0,12.0,"['2', 0.614591121673584]",0.614591121673584,1,"['1', 0.7389848232269287]",0.7389848232269287,1,"['2', 0.655350923538208]",0.655350923538208,1,"['1', 0.6521821022033691]",0.6521821022033691,1,"['2', 0.6562600135803223]",0.6562600135803223,1,"['1', 0.6993710994720459]",0.6993710994720459,0,"['1', 0.5999541282653809]",0.5999541282653809,1,"['4', 1.234727144241333]",1.234727144241333,0,,,,,,,,,,,,,,,,,,,,,
