,subj,block,targTheta,n_probes,probeTheta_loc,targOrNoTarg,acc,word0,word1,word2,word3,word4,word5,word6,word7,word8,word9,word10,word11,word12,word13,word14,word0_cond,word1_cond,word2_cond,word3_cond,word4_cond,word5_cond,word6_cond,word7_cond,word8_cond,word9_cond,word10_cond,word11_cond,word12_cond,word13_cond,word14_cond,topTheta1,topTheta2,topTheta3,topTheta4,topTheta5,topTheta6,topTheta7,topTheta8,topTheta9,topTheta10,topTheta11,topTheta12,topTheta13,topTheta14,topTheta15,botTheta1,botTheta2,botTheta3,botTheta4,botTheta5,botTheta6,botTheta7,botTheta8,botTheta9,botTheta10,botTheta11,botTheta12,botTheta13,botTheta14,botTheta15,topTheta0,botTheta0,respProbe0,rtProbe0,probe0_acc,respProbe1,rtProbe1,probe1_acc,respProbe2,rtProbe2,probe2_acc,respProbe3,rtProbe3,probe3_acc,respProbe4,rtProbe4,probe4_acc,respProbe5,rtProbe5,probe5_acc,respProbe6,rtProbe6,probe6_acc,respProbe7,rtProbe7,probe7_acc,respProbe8,rtProbe8,probe8_acc,respProbe9,rtProbe9,probe9_acc,respProbe10,rtProbe10,probe10_acc,respProbe11,rtProbe11,probe11_acc,respProbe12,rtProbe12,probe12_acc,respProbe13,rtProbe13,probe13_acc,respProbe14,rtProbe14,probe14_acc
100,debug,1,70,1,top,,,larl,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,debug,1,120,1,top,,,yit,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,debug,1,60,1,top,,,teek,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,debug,1,30,1,top,,,kad,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,debug,1,30,1,bot,,,plake,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,debug,1,20,1,bot,,,yoop,,,,,,,,,,,,,,,nonword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,debug,2,100,13,bot,1,,birth,huke,snombs,kreen,komps,liff,wame,teeth,ripe,tough,fripe,roop,rate,,,word,nonword,nonword,nonword,nonword,nonword,nonword,word,word,word,nonword,nonword,word,,,110,50,70,110,120,40,30,30,140,10,50,30,,,,80,130,50,40,70,10,70,160,30,80,130,100,,,,50.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,debug,2,140,12,bot,0,,thim,scroods,down,come,waste,loosh,crowd,slood,rush,hoz,test,name,,,,nonword,nonword,word,word,word,nonword,word,nonword,word,nonword,word,word,,,,30,150,130,30,10,170,40,80,50,110,130,,,,,150,160,40,70,150,120,50,150,70,130,160,,,,,150.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,debug,2,50,2,bot,1,,cleak,jots,,,,,,,,,,,,,,nonword,nonword,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,40.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,debug,2,150,8,bot,1,,thap,five,sleeve,naj,kept,queen,top,brain,,,,,,,,nonword,word,word,nonword,word,word,word,word,,,,,,,,50,130,130,50,140,140,70,,,,,,,,,60,160,80,80,40,70,150,,,,,,,,,60.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,debug,2,110,9,top,0,,trabe,length,dark,crank,caught,card,freight,warl,glimpse,,,,,,,nonword,word,word,word,word,word,word,nonword,word,,,,,,,30,140,80,50,30,80,100,120,,,,,,,,70,120,70,30,10,60,160,50,,,,,,,,20.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,debug,2,20,11,top,1,,gang,flade,shlike,wog,barl,job,type,blenes,treb,gulk,wof,,,,,word,nonword,nonword,nonword,nonword,word,word,nonword,nonword,nonword,nonword,,,,,150,40,120,70,50,170,120,80,10,20,,,,,,110,50,40,110,100,80,160,170,120,130,,,,,,130.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,debug,2,30,11,top,0,,rur,plan,smigh,vrot,gid,half,hard,wront,lift,thofe,part,,,,,nonword,word,nonword,nonword,nonword,word,word,nonword,word,nonword,word,,,,,70,20,70,80,160,160,110,110,50,50,,,,,,170,40,80,10,150,20,160,50,50,40,,,,,,100.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,debug,2,160,7,top,0,,mep,pause,own,gilms,safe,hep,road,,,,,,,,,nonword,word,word,nonword,word,nonword,word,,,,,,,,,20,40,80,150,80,170,,,,,,,,,,10,70,120,100,70,120,,,,,,,,,,30.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,debug,2,70,10,bot,1,,rhoothed,beak,bafe,thig,rung,west,rax,next,dress,sell,,,,,,nonword,word,nonword,nonword,word,word,nonword,word,word,word,,,,,,130,60,30,60,110,110,10,20,130,,,,,,,50,50,30,20,10,30,120,170,70,,,,,,,160.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,debug,2,130,4,top,1,,bail,chain,brud,cart,,,,,,,,,,,,word,word,nonword,word,,,,,,,,,,,,160,70,130,,,,,,,,,,,,,110,40,110,,,,,,,,,,,,,100.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,debug,2,80,8,top,1,,give,grape,new,ate,dace,room,tune,drill,,,,,,,,word,word,word,word,nonword,word,word,word,,,,,,,,130,140,110,140,40,160,80,,,,,,,,,40,20,160,60,120,20,50,,,,,,,,,70.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,debug,2,120,14,top,0,,spare,brilk,tafe,crale,earn,gawn,frost,tickle,head,weef,blonde,hab,wrote,her,,word,nonword,nonword,nonword,word,nonword,word,word,word,nonword,word,nonword,word,word,,70,150,170,100,80,110,60,30,100,30,10,130,80,,,50,110,80,80,80,30,20,80,10,140,80,160,40,,,110.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,debug,2,80,13,top,0,,foin,thwoute,cool,javs,stork,tibes,wash,coad,tight,bible,suned,cope,gold,,,nonword,nonword,word,nonword,word,nonword,word,nonword,word,word,nonword,word,word,,,30,130,170,60,160,70,150,40,170,120,50,160,,,,130,70,10,150,110,20,130,150,150,30,120,120,,,,10.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,debug,2,70,6,top,0,,sense,park,daj,som,meet,short,,,,,,,,,,word,word,nonword,nonword,word,word,,,,,,,,,,140,120,40,40,120,,,,,,,,,,,50,40,140,100,80,,,,,,,,,,,20.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,debug,2,70,12,top,1,,lock,shirt,friend,whap,kib,soll,slease,made,soom,seap,grade,barsh,,,,word,word,word,nonword,nonword,nonword,nonword,word,nonword,nonword,word,nonword,,,,40,120,150,100,20,10,80,10,10,120,70,,,,,80,20,60,120,80,150,170,100,100,110,110,,,,,110.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,debug,2,60,10,bot,1,,deep,praise,true,ipe,split,grem,doop,liffs ,pull,dack,,,,,,word,word,word,nonword,word,nonword,nonword,nonword,word,nonword,,,,,,10,10,30,10,100,80,120,50,20,,,,,,,40,170,130,150,10,140,10,100,60,,,,,,,70.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,debug,2,140,9,bot,0,,lung,frub,niff,bon,crown,shape,frank,joke,rough,,,,,,,word,nonword,nonword,nonword,word,word,word,word,word,,,,,,,70,10,160,110,80,20,100,160,,,,,,,,40,70,170,10,40,110,60,40,,,,,,,,170.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,debug,2,140,15,top,0,,four,weev,sack,court,fell,bore,win,vot,lins,plap,lime,stragued,shock,pefs,drug,word,nonword,word,word,word,word,word,nonword,nonword,nonword,word,nonword,word,nonword,word,100,130,40,30,110,80,60,60,50,20,170,150,10,130,,130,30,110,130,100,80,100,50,80,160,60,110,80,30,,10.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,debug,2,100,15,bot,1,,choop,watt,glilms,bomb,yide,rourths,pirt,fat,besh,neeg,throw,edge,hear,read,vade,nonword,word,nonword,word,nonword,nonword,nonword,word,nonword,nonword,word,word,word,word,nonword,40,120,120,130,150,110,150,130,130,80,160,150,140,40,,140,70,70,60,50,80,10,10,150,150,150,120,40,100,,40.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,debug,2,40,14,top,0,,vague,thraist,clake,phrauze,street,sent,bank,prap,rock,walk,froos,flide,proof,bape,,word,nonword,nonword,nonword,word,word,word,nonword,word,word,nonword,nonword,word,nonword,,70,140,30,120,80,170,80,20,130,130,70,50,60,,,50,60,10,100,20,130,80,130,120,110,50,80,150,,,140.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,debug,3,30,15,top,0,,dregged,ink,bleam,wask,course,bit,may,hate,dread,none,stake,home,crain,judge,smorse,nonword,word,nonword,nonword,word,word,word,word,word,word,word,word,nonword,word,nonword,120,150,150,150,70,110,160,160,150,160,160,20,130,20,,20,40,100,100,140,140,130,130,70,80,140,150,140,150,,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,debug,3,40,2,top,1,,treez,wife,,,,,,,,,,,,,,nonword,word,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,120.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,debug,3,130,13,bot,0,,jome,lish,vose,tack,geep,steal,peld,bime,pors,drain,velks,belt,beer,,,nonword,nonword,nonword,word,nonword,word,nonword,nonword,nonword,word,nonword,word,word,,,160,30,10,40,170,100,70,80,60,40,140,20,,,,170,80,70,80,150,110,60,120,30,110,150,40,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,debug,3,110,12,bot,1,,led,toog,pint,dirt,flood,sick,mail,natch,zonn,blears,round,playing,,,,word,nonword,word,word,word,word,word,nonword,nonword,nonword,word,word,,,,150,60,50,40,70,170,160,130,130,170,160,,,,,150,150,10,170,10,10,70,50,100,150,110,,,,,100.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,debug,3,100,10,top,0,,jalp,reel,slip,voke,plam,vamg,seen,ceb,hap,kins ,,,,,,nonword,word,word,nonword,nonword,nonword,word,nonword,nonword,nonword,,,,,,30,20,60,170,10,170,140,10,130,,,,,,,130,70,150,10,20,110,40,170,70,,,,,,,110.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,debug,3,80,10,top,1,,ale,sment,dense,gath,ramp,town,trale,track,wid,frime,,,,,,word,nonword,word,nonword,word,word,nonword,word,nonword,nonword,,,,,,120,110,60,170,40,30,70,60,80,,,,,,,170,20,130,20,60,130,130,60,170,,,,,,,130.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,debug,3,70,14,top,0,,lix,grat,fact,scheme,dance,voot,love,spell,oil,small,ceck,worse,cup,work,,nonword,nonword,word,word,word,nonword,word,word,word,word,nonword,word,word,word,,120,150,170,20,60,30,10,110,140,130,30,20,140,,,60,170,100,110,20,160,110,170,110,30,10,80,140,,,160.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,debug,3,130,6,top,1,,good,dest,vice,bleeced,grind,splims,,,,,,,,,,word,nonword,word,nonword,word,nonword,,,,,,,,,,80,70,120,60,130,,,,,,,,,,,170,160,60,40,10,,,,,,,,,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,debug,3,70,2,bot,0,,grak,date,,,,,,,,,,,,,,nonword,word,,,,,,,,,,,,,,140,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,140.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,debug,3,140,11,bot,1,,phine,gate,verb,farm,ounce,theme,vrade,phlerched,stump,llap,grafe,,,,,nonword,word,word,word,word,word,nonword,nonword,word,nonword,nonword,,,,,10,40,160,10,130,10,40,150,20,170,,,,,,120,100,170,40,40,110,150,100,20,140,,,,,,40.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,debug,3,70,13,top,0,,proud,nime,hibs,tea,plime,meef,skoob,sathe,join,chart,bone,trip,forth,,,word,nonword,nonword,word,nonword,nonword,nonword,nonword,word,word,word,word,word,,,100,40,80,120,150,120,110,170,110,120,170,10,,,,80,40,160,80,130,140,110,30,20,110,50,150,,,,10.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,debug,3,150,15,bot,0,,team,poom,nerve,hop,rale,sock,fight,pick,nal,gentle,black,role,frame,way,bat,word,nonword,word,word,nonword,word,word,word,nonword,word,word,word,word,word,word,30,110,80,110,20,50,10,160,80,160,120,100,120,30,,40,80,60,50,160,170,110,50,120,60,30,120,10,60,,40.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,debug,3,30,14,top,0,,wethe,bay,march,grik,wip,phrase,scene,waids,tax,plem,fers,sab,crane,nine,,nonword,word,word,nonword,nonword,word,word,nonword,word,nonword,nonword,nonword,word,word,,160,110,110,80,40,20,80,40,10,80,10,40,120,,,80,100,120,80,80,20,60,50,140,80,150,40,60,,,130.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,debug,3,120,9,top,0,,bov,broke,note,trin,cube,sob,tape,drove,teeg,,,,,,,nonword,word,word,nonword,word,word,word,word,nonword,,,,,,,60,170,150,20,40,20,150,100,,,,,,,,70,140,160,20,30,80,50,170,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,debug,3,170,8,top,1,,wrep,mad,geef,used,grol,rich,brail,borm,,,,,,,,nonword,word,nonword,word,nonword,word,nonword,nonword,,,,,,,,60,60,60,60,140,100,170,,,,,,,,,10,30,160,20,160,140,150,,,,,,,,,160.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,debug,3,110,5,top,1,,neat,style,watch,wind,size,,,,,,,,,,,word,word,word,word,word,,,,,,,,,,,120,150,170,110,,,,,,,,,,,,170,140,130,80,,,,,,,,,,,,100.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,debug,3,70,8,top,1,,crog,hot,stay,yiz,gharls,preb,psop,huse,,,,,,,,nonword,word,word,nonword,nonword,nonword,nonword,nonword,,,,,,,,60,50,40,60,80,170,70,,,,,,,,,10,170,30,40,30,140,80,,,,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,debug,3,110,12,top,1,,cent,courn,cure,wrimp,graists,epped,sithe,weemp,glynes,tell,grokk,raw,,,,word,nonword,word,nonword,nonword,nonword,nonword,nonword,nonword,word,nonword,word,,,,20,120,80,80,10,120,30,50,120,100,110,,,,,30,140,160,140,30,150,80,100,30,80,150,,,,,170.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,debug,3,20,11,top,0,,trog,least,vass,loov,bofe,chad,stout,hink,box,tife,tah,,,,,nonword,word,nonword,nonword,nonword,nonword,word,nonword,word,nonword,nonword,,,,,40,60,50,10,80,170,70,60,170,110,,,,,,30,30,120,40,80,30,110,170,40,60,,,,,,40.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,debug,3,150,9,bot,1,,jail,paint,slow,bang,phot,bump,frep,clane,steam,,,,,,,word,word,word,word,nonword,word,nonword,nonword,word,,,,,,,10,160,140,10,170,110,130,10,,,,,,,,140,40,100,40,170,70,110,150,,,,,,,,120.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,debug,4,160,12,top,,,fear,block,weight,cade,kill,tay,lum,pog,wawl,ton,bloff,jipe,,,,word,word,word,nonword,word,nonword,nonword,nonword,nonword,word,nonword,nonword,,,,40,100,40,130,140,130,100,20,60,20,160,,,,,110,20,60,110,40,40,40,60,110,40,160,,,,,110.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,debug,4,150,13,bot,,,rit,shed,pit,soan,thought,peft,ash,race,dob,need,strouthed,smoals,cruel,,,nonword,word,word,nonword,word,nonword,word,word,nonword,word,nonword,nonword,word,,,100,60,60,70,50,10,20,40,50,10,60,150,,,,170,130,120,160,30,120,160,80,20,170,120,150,,,,100.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,debug,4,20,14,top,,,white,crawl,toil,brub,help,nil,sheese,horn,write,leem,veest,trace,guide,zeet,,word,word,word,nonword,word,nonword,nonword,word,word,nonword,nonword,word,word,nonword,,150,130,60,130,170,170,110,110,150,10,80,100,20,,,120,50,80,120,40,60,40,70,160,50,120,140,20,,,50.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,debug,4,40,5,top,,,bright,coat,coach,goov,tos,,,,,,,,,,,word,word,word,nonword,nonword,,,,,,,,,,,130,30,10,40,,,,,,,,,,,,140,70,130,40,,,,,,,,,,,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,debug,4,60,9,top,,,brib,heek,trav,wabe,fraud,pude,toad,pok,drink,,,,,,,nonword,nonword,nonword,nonword,word,nonword,word,nonword,word,,,,,,,70,50,120,20,150,50,70,60,,,,,,,,120,70,50,110,30,160,120,60,,,,,,,,170.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,debug,4,20,10,bot,,,wrong,klud,count,kest,grown,rise,proth,pleep,lafe,guard,,,,,,word,nonword,word,nonword,word,word,nonword,nonword,nonword,word,,,,,,80,140,70,140,70,170,100,80,20,,,,,,,110,130,100,50,10,30,150,140,20,,,,,,,80.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,debug,4,60,8,top,,,grake,roil,trene,vams,ship,quick,tond,two,,,,,,,,nonword,nonword,nonword,nonword,word,word,nonword,word,,,,,,,,70,100,130,150,160,50,60,,,,,,,,,80,20,50,110,10,150,60,,,,,,,,,120.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,debug,4,150,6,bot,,,panks,kid,trib,mims,done,vide,,,,,,,,,,nonword,word,nonword,nonword,word,nonword,,,,,,,,,,60,20,80,140,150,,,,,,,,,,,50,60,120,30,150,,,,,,,,,,,30.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,debug,4,150,11,bot,,,splant,spite,groon,yard,wear,self,teered,real,psanx,scirrs,dare,,,,,nonword,word,nonword,word,word,word,nonword,word,nonword,nonword,word,,,,,70,100,30,170,160,80,140,70,70,150,,,,,,160,160,120,100,120,30,70,140,140,150,,,,,,100.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,debug,4,120,15,top,,,find,kips,shreeg,sod,blow,fall,birk,most,palt,misk ,thark,threat,last,flace,geed,word,nonword,nonword,word,word,word,nonword,word,nonword,nonword,nonword,word,word,nonword,nonword,10,30,10,160,40,20,10,50,150,100,130,50,50,120,,60,10,100,50,140,100,40,30,140,40,150,110,110,120,,140.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,debug,4,150,12,top,,,net,load,teg,debt,gas,foof,slide,show,gume,jate,death,clet,,,,word,word,nonword,word,word,nonword,word,word,nonword,nonword,word,nonword,,,,50,130,120,160,160,110,140,170,100,160,150,,,,,70,30,110,10,100,100,130,60,70,120,150,,,,,120.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,debug,4,60,9,bot,,,hive,once,step,koog,core,toz,truth,kick,stair,,,,,,,word,word,word,nonword,word,nonword,word,word,word,,,,,,,30,140,30,150,150,50,100,60,,,,,,,,100,120,10,110,100,120,20,60,,,,,,,,80.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,debug,4,70,15,top,,,branch,tid,malk,stick,toast,teesk,rast,coal,mibe,profe,yeen,bear,skeeks,fair,sherve,word,nonword,nonword,word,word,nonword,nonword,word,nonword,nonword,nonword,word,nonword,word,nonword,80,100,10,10,30,40,30,80,120,150,150,130,60,70,,50,140,40,150,110,160,170,160,10,80,40,60,80,70,,160.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,debug,4,130,13,bot,,,piece,shig,pan,prame,him,rent,tesh,tool,pet,pror,nice,warn,preel,,,word,nonword,word,nonword,word,word,nonword,word,word,nonword,word,word,nonword,,,60,40,110,20,30,10,110,110,120,120,120,130,,,,70,70,50,150,140,150,50,40,10,10,10,130,,,,40.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,debug,4,20,14,bot,,,wide,brike,red,psounts,stone,sime,paid,roosh,loff,shaze,delp,sleep,prerks,crongs,,word,nonword,word,nonword,word,nonword,word,nonword,nonword,nonword,nonword,word,nonword,nonword,,100,40,40,140,80,70,10,120,150,60,80,110,20,,,80,30,50,60,50,170,110,80,30,160,150,70,20,,,40.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,debug,4,100,10,bot,,,peace,board,make,vrept,rik,bowl,title,lack,faint,loss,,,,,,word,word,word,nonword,nonword,word,word,word,word,word,,,,,,160,80,60,170,160,80,130,20,100,,,,,,,110,120,70,40,110,170,10,80,100,,,,,,,80.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,debug,4,140,4,bot,,,wolf,dat,tash,tale,,,,,,,,,,,,word,nonword,nonword,word,,,,,,,,,,,,10,100,140,,,,,,,,,,,,,100,60,140,,,,,,,,,,,,,110.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,debug,4,160,8,top,,,plunge,fork,yine,fence,yipes,grite,rebe,goke,,,,,,,,word,word,nonword,word,nonword,nonword,nonword,nonword,,,,,,,,60,30,60,170,100,70,160,,,,,,,,,130,80,40,100,10,60,160,,,,,,,,,80.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,debug,4,20,5,top,,,choir,toff,dibe,treat,goot,,,,,,,,,,,word,nonword,nonword,word,nonword,,,,,,,,,,,150,30,40,20,,,,,,,,,,,,40,160,50,20,,,,,,,,,,,,150.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,debug,4,40,11,bot,,,gome,hide,strain,dise,light,rare,bist,neethe,cock,bef,phrague,,,,,nonword,word,word,nonword,word,word,nonword,nonword,word,nonword,nonword,,,,,160,170,80,50,110,140,150,160,140,40,,,,,,80,110,20,140,160,50,120,70,130,40,,,,,,110.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,debug,5,10,15,top,,,plag,lewn,tork,deef,glep,might,kosh,force,vife,sex,glad,cast,kripe,tap,lant,nonword,nonword,nonword,nonword,nonword,word,nonword,word,nonword,word,word,word,nonword,word,nonword,30,150,60,60,20,130,150,40,110,50,40,120,30,10,,50,100,20,40,100,30,160,60,40,80,70,130,140,10,,80.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,debug,5,80,8,bot,,,gax,curve,booq,laugh,meal,wepe,weak,torf,,,,,,,,nonword,word,nonword,word,word,nonword,word,nonword,,,,,,,,140,100,40,150,160,60,80,,,,,,,,,70,120,30,70,20,50,80,,,,,,,,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,debug,5,50,13,top,,,swoke,pode,hook,bence,free,gwab,fash,whuke,bet,sape,pot,crod,nath,,,nonword,nonword,word,nonword,word,nonword,nonword,nonword,word,nonword,word,nonword,nonword,,,40,40,40,70,150,30,30,160,100,70,40,50,,,,60,70,10,160,160,140,140,130,140,40,30,50,,,,160.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,debug,5,70,8,bot,,,raze,wourn,three,dear,vate,wel,through,aim,,,,,,,,nonword,nonword,word,word,nonword,nonword,word,word,,,,,,,,150,150,150,140,50,10,70,,,,,,,,,160,130,160,100,160,160,70,,,,,,,,,150.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,debug,5,100,12,bot,,,quiss,blind,breath,libs,prake,cold,turn,screece,slipes,noot,saz,coss,,,,nonword,word,word,nonword,nonword,word,word,nonword,nonword,nonword,nonword,nonword,,,,50,60,70,30,110,60,20,120,150,10,100,,,,,70,40,50,160,80,120,120,160,30,60,100,,,,,70.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,debug,5,120,14,top,,,leap,vess,fut,tip,sigh,hope,reh,learn,tarsh,fur,root,thruf,bill,moop,,word,nonword,nonword,word,word,word,nonword,word,nonword,word,word,nonword,word,nonword,,60,170,60,80,160,110,150,70,70,20,170,80,120,,,150,50,100,10,80,60,20,160,20,160,30,30,120,,,10.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
